#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV2771	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2778	species	Chthamalus dalli	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Chthamalidae	Chthamalus	Chthamalus dalli	best hit
ASV2779	species	Thysanoessa spinifera	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa spinifera	best hit
ASV2780	genus	Symbiodinium	Eukaryota	Dinophyceae	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	no identification	lca
ASV2784	class	Cryptophyceae	Eukaryota	Cryptophyceae	Cryptophyceae	no identification	no identification	no identification	no identification	lca
ASV2785	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2788	genus	Pleurosigma	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	no identification	lca
ASV2791	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2795	species	Chthamalus dalli	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Chthamalidae	Chthamalus	Chthamalus dalli	best hit
ASV2797	genus	unknown genus	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	unknown genus	no identification	lca
ASV2798	species	Phoronopsis harmeri	Eukaryota	Phoronida	unknown class	unknown order	unknown family	Phoronopsis	Phoronopsis harmeri	best hit
ASV280	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV2808	species	Lottia scutum	Eukaryota	Mollusca	Gastropoda	unknown order	Lottiidae	Lottia	Lottia scutum	best hit
ASV2813	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV2817	species	Malassezia globosa	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia globosa	best hit
ASV2820	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2822	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2823	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2826	species	Micromonas pusilla	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	best hit
ASV2827	species	Laonice	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Laonice	best hit
ASV2828	family	Geometridae	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	no identification	no identification	lca
ASV2830	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV284	order	Thalassiosirales	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	no identification	no identification	no identification	lca
ASV2850	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2852	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV2856	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV286	species	Thalassionema nitzschioides	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides	best hit
ASV2862	species	Heterocapsa triquetra	Eukaryota	Dinophyceae	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa triquetra	best hit
ASV2865	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2869	species	Nereis pelagica	Eukaryota	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis	Nereis pelagica	best hit
ASV2877	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2880	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2883	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV2884	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2892	species	Euchlanis dilatata	Eukaryota	Rotifera	Eurotatoria	Ploima	Brachionidae	Euchlanis	Euchlanis dilatata	best hit
ASV2896	species	Thoracosphaera heimii	Eukaryota	Dinophyceae	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Thoracosphaera	Thoracosphaera heimii	best hit
ASV2906	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2911	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV2913	genus	unknown genus	Eukaryota	Arthropoda	Insecta	Neuroptera	Chrysopidae	unknown genus	no identification	lca
ASV2925	species	Chiridota albatrossii complex 1 AM-2017	Eukaryota	Echinodermata	Holothuroidea	Apodida	Chiridotidae	Chiridota	Chiridota albatrossii complex 1 AM-2017	best hit
ASV2937	species	Prorocentrum sp. S8-82	Eukaryota	Dinophyceae	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum sp. S8-82	best hit
ASV2939	species	Laonice	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Laonice	best hit
ASV2940	genus	Stephanopyxis	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	no identification	lca
ASV2948	species	Chloroparvula pacifica	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	Chloroparvula pacifica	best hit
ASV2950	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV2954	species	Pylaiella washingtoniensis	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Acinetosporaceae	Pylaiella	Pylaiella washingtoniensis	best hit
ASV2959	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV2971	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2973	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2979	species	Littorina plena	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina plena	best hit
ASV2981	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2990	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV2994	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	best hit
ASV2996	phylum	Bacillariophyta	Eukaryota	Bacillariophyta	no identification	no identification	no identification	no identification	no identification	lca
ASV2999	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV3	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV3001	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3003	species	Arhynchite cf. pugettensis A6200	Eukaryota	Annelida	Polychaeta	Echiuroidea	Echiuridae	Arhynchite	Arhynchite cf. pugettensis A6200	best hit
ASV3010	species	Flavobacterium sp. GENT11	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. GENT11	best hit
ASV3017	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV3019	genus	Polynucleobacter	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	no identification	lca
ASV3020	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3021	species	Cucumaria pallida	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria pallida	best hit
ASV3027	species	Protoperidinium cf. depressum	Eukaryota	Dinophyceae	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium cf. depressum	best hit
ASV3028	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3031	species	Chthamalus dalli	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Chthamalidae	Chthamalus	Chthamalus dalli	best hit
ASV3032	species	Saxidomus gigantea	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Saxidomus	Saxidomus gigantea	best hit
ASV3035	species	Dodecaceria sp. CMC01	Eukaryota	Annelida	Polychaeta	Terebellida	Cirratulidae	Dodecaceria	Dodecaceria sp. CMC01	best hit
ASV3041	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV3045	genus	Trieres	Eukaryota	Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Trieres	no identification	lca
ASV305	species	Balanus glandula	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula	best hit
ASV3060	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV3066	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3073	species	Humilaria kennerleyi	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Humilaria	Humilaria kennerleyi	best hit
ASV3075	species	Rhizosolenia setigera	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia setigera	best hit
ASV3076	species	Scrippsiella precaria	Eukaryota	Dinophyceae	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	Scrippsiella precaria	best hit
ASV3078	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3086	genus	Micromonas	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	no identification	lca
ASV3089	species	Panopea generosa	Eukaryota	Mollusca	Bivalvia	Myida	Hiatellidae	Panopea	Panopea generosa	best hit
ASV3090	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV3091	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV3093	species	Margalefidinium polykrikoides	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides	best hit
ASV3094	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV31	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV310	species	Aspergillus puulaauensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus puulaauensis	best hit
ASV3107	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3108	genus	Cylindrotheca	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	no identification	lca
ASV311	species	Psolus chitonoides	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Psolidae	Psolus	Psolus chitonoides	best hit
ASV3110	genus	Hematodinium	Eukaryota	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	no identification	lca
ASV3112	genus	Minutocellus	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	no identification	lca
ASV3118	genus	Minutocellus	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	no identification	lca
ASV3120	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3122	species	Laonice	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Laonice	best hit
ASV3123	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3141	genus	Synchaeta	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	no identification	lca
ASV3142	genus	Formosa	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	no identification	lca
ASV3145	species	Alcyonidium	Eukaryota	Bryozoa	Gymnolaemata	Ctenostomatida	Alcyonidiidae	unknown genus	Alcyonidium	best hit
ASV3149	genus	Ditylum	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	no identification	lca
ASV3150	species	Polynoidae	Eukaryota	Annelida	Polychaeta	Phyllodocida	unknown family	unknown genus	Polynoidae	best hit
ASV3151	genus	Paraphysomonas	Eukaryota	Chrysophyceae	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	no identification	lca
ASV3155	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV316	species	Katharina tunicata	Eukaryota	Mollusca	Polyplacophora	Chitonida	Mopaliidae	Katharina	Katharina tunicata	best hit
ASV3160	species	Acrochaetium arcuatum	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium arcuatum	best hit
ASV3164	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3165	species	Phoronopsis harmeri	Eukaryota	Phoronida	unknown class	unknown order	unknown family	Phoronopsis	Phoronopsis harmeri	best hit
ASV3166	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV317	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV3173	genus	Nitzschia	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	no identification	lca
ASV3174	family	Bacillariaceae	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	no identification	no identification	lca
ASV3176	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV3178	genus	Formosa	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	no identification	lca
ASV3179	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3184	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	best hit
ASV3185	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3188	genus	Neoporphyra	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Neoporphyra	no identification	lca
ASV3197	species	Polydora sp. BMBM 0871	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Polydora	Polydora sp. BMBM 0871	best hit
ASV3202	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3203	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV3204	genus	Helicotheca	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Helicotheca	no identification	lca
ASV3205	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV33	genus	unknown genus	Eukaryota	Annelida	Polychaeta	Spionida	unknown family	unknown genus	no identification	lca
ASV34	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV350	genus	Flavobacterium	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	no identification	lca
ASV358	species	Balanus glandula	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula	best hit
ASV363	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV381	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV389	genus	Polarella	Eukaryota	Dinophyceae	Dinophyceae	Suessiales	Suessiaceae	Polarella	no identification	lca
ASV39	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV391	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV4	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV405	species	Micromonas pusilla CCMP1545	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla CCMP1545	best hit
ASV408	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV411	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV412	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV415	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV422	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV423	species	Mesocentrotus franciscanus	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Mesocentrotus	Mesocentrotus franciscanus	best hit
ASV424	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV427	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV43	species	Semibalanus cariosus	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Archaeobalanidae	Semibalanus	Semibalanus cariosus	best hit
ASV430	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV435	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV437	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV449	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV45	genus	unknown genus	Eukaryota	Bacillariophyta	unknown class	unknown order	unknown family	unknown genus	no identification	lca
ASV455	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV458	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	best hit
ASV467	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV469	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV47	genus	Anisolpidium	Eukaryota	Oomycota	unknown class	Anisolpidiales	Anisolpidiaceae	Anisolpidium	no identification	lca
ASV471	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV472	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV481	genus	Metridia	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	no identification	lca
ASV49	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV494	species	Protichneumon	Eukaryota	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	unknown genus	Protichneumon	best hit
ASV5	species	Thalassiosira nordenskioeldii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii	best hit
ASV50	species	Euphausia pacifica	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica	best hit
ASV505	phylum	Bacillariophyta	Eukaryota	Bacillariophyta	no identification	no identification	no identification	no identification	no identification	lca
ASV526	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV53	genus	Phaeocystis	Eukaryota	Haptista	Haptophyta	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV530	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV533	genus	unknown genus	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	unknown genus	no identification	lca
ASV537	species	Strongylocentrotus droebachiensis	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus droebachiensis	best hit
ASV539	species	Thysanoessa spinifera	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa spinifera	best hit
ASV540	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV548	species	Alitta sp. CMC01	Eukaryota	Annelida	Polychaeta	Phyllodocida	Nereididae	Alitta	Alitta sp. CMC01	best hit
ASV549	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV55	species	Thysanoessa spinifera	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa spinifera	best hit
ASV551	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV556	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV558	genus	Phaeocystis	Eukaryota	Haptista	Haptophyta	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV563	species	Mediomastus	Eukaryota	Annelida	Polychaeta	unknown order	Capitellidae	unknown genus	Mediomastus	best hit
ASV567	species	Cladosporium cladosporioides	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium cladosporioides	best hit
ASV572	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV575	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV58	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	best hit
ASV585	species	Balanus	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	unknown genus	Balanus	best hit
ASV588	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV59	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV594	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV6	species	Skeletonema japonicum	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema japonicum	best hit
ASV60	species	Micromonas pusilla	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	best hit
ASV603	species	Pseudocalanus mimus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus	best hit
ASV61	species	uncultured Emiliania	Eukaryota	Haptista	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	uncultured Emiliania	best hit
ASV611	genus	Candidatus Pelagibacter	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
