#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV421	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV422	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV423	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV425	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV426	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV427	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV428	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV429	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV430	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV431	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV432	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV433	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV434	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV435	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV436	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV437	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV439	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV440	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV442	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV443	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV444	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV445	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV446	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV447	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV448	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV449	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV450	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV452	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV453	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV454	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV455	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV456	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV457	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV458	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV459	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV460	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV461	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV462	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV463	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV464	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV465	order	Gadiformes	Eukaryota	Chordata	Actinopteri	Gadiformes	no identification	no identification	no identification	lca
ASV466	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV467	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV468	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV469	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV470	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV471	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV472	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV473	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV474	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV475	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV476	order	Gadiformes	Eukaryota	Chordata	Actinopteri	Gadiformes	no identification	no identification	no identification	lca
ASV477	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV478	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV479	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV480	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV481	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV482	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV483	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV485	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV486	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV487	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV488	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV489	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV490	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV491	order	Gadiformes	Eukaryota	Chordata	Actinopteri	Gadiformes	no identification	no identification	no identification	lca
ASV492	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV493	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV494	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV495	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV496	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV497	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV498	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV499	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV500	species	Candidatus Pelagibacter ubique HTCC1062	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter ubique HTCC1062	lca
ASV501	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV504	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV505	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV506	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV507	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV508	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV509	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV510	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV511	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV512	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV513	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV515	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV516	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV517	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV518	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV519	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV520	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV522	genus	Homo	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	no identification	lca
ASV523	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV524	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV525	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV526	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV527	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV528	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV529	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV530	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV531	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV532	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV534	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV535	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV536	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV537	phylum	Pseudomonadota	Bacteria	Pseudomonadota	no identification	no identification	no identification	no identification	no identification	lca
ASV538	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV539	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV540	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV541	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV542	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV543	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV544	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV545	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV546	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV547	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV548	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV549	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV550	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV551	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV552	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV553	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV554	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV555	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV556	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV557	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV558	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV559	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV560	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV561	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV562	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV563	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV564	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV565	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV566	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV567	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV568	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV569	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV570	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV571	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV572	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV573	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV574	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV575	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV576	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV577	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV578	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV579	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV580	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV581	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV582	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV583	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV584	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV586	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV587	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV588	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV589	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV590	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV591	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV592	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV593	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV594	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV595	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV596	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV597	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV598	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV599	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV601	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV602	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV603	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV604	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV605	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV606	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV607	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV608	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV609	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV610	species	Homo sapiens	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	lca
ASV611	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV612	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV613	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV614	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV615	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV616	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV617	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV618	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV619	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV620	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV621	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV622	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV623	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV624	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV625	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV626	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV627	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV628	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV629	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV630	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV631	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV632	order	Gadiformes	Eukaryota	Chordata	Actinopteri	Gadiformes	no identification	no identification	no identification	lca
ASV633	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV634	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV635	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV636	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV637	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV638	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV639	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV640	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV641	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV642	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV643	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV644	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV645	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV646	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV647	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV648	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV649	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV652	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV654	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV655	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV656	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV657	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV658	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV659	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV660	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV661	order	Valvatida	Eukaryota	Echinodermata	Asteroidea	Valvatida	no identification	no identification	no identification	lca
ASV662	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV663	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV664	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV665	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV666	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV667	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV668	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV669	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV670	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV671	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV672	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV673	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV675	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV676	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV677	genus	Ralstonia	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	no identification	lca
ASV678	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV679	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV680	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV681	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV682	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV683	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV685	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV686	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV687	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV688	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV689	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV690	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV691	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV692	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV693	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV694	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV695	family	Salmonidae	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	no identification	no identification	lca
ASV696	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV697	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV698	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV699	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV700	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV701	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV702	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV703	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV704	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV705	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV706	order	Perciformes	Eukaryota	Chordata	Actinopteri	Perciformes	no identification	no identification	no identification	lca
ASV707	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV709	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV710	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV712	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV713	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV714	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV715	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV716	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV717	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV718	kingdom	Bacteria	Bacteria	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV720	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV721	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV722	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV723	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV724	class	Actinopteri	Eukaryota	Chordata	Actinopteri	no identification	no identification	no identification	no identification	lca
ASV725	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV726	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV727	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV728	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
