species	species_in_ref_DB	genus_num_ref_DB	genus_num_ncbi	Completeness_genus	family_num_ref_DB	family_num_ncbi	Completeness_family	genus_list_ref_DB	family_list_ref_DB
Sebastes_aleutianus	1	80	117	68.37606837606837	91	130	70.0	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Sebastes_oculatus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Sebastes_nudus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastolobus_macrochir', 'Sebastiscus_marmoratus', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Helicolenus_hilgendorfi', 'Sebastes_oculatus', 'Sebastiscus_albofasciatus', 'Sebastiscus_tertius', 'Helicolenus_dactylopterus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Helicolenus_avius', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Hozukius_emblemarius', 'Sebastes_nudus', 'Sebastolobus_alascanus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastiscus_vibrantus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastolobus_altivelis', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']
Sebastes_variabilis	1	80	117	68.37606837606837	91	130	70.0	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Sebastes_oculatus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Sebastes_nudus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastolobus_macrochir', 'Sebastiscus_marmoratus', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Helicolenus_hilgendorfi', 'Sebastes_oculatus', 'Sebastiscus_albofasciatus', 'Sebastiscus_tertius', 'Helicolenus_dactylopterus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Helicolenus_avius', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Hozukius_emblemarius', 'Sebastes_nudus', 'Sebastolobus_alascanus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastiscus_vibrantus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastolobus_altivelis', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']
Atheresthes_evermanni	1	2	2	100.0	57	64	89.0625	['Atheresthes_evermanni', 'Atheresthes_stomias']	['Verasper_moseri', 'Kareius_bicoloratus', 'Pleuronichthys_lighti', 'Pseudopleuronectes_yokohamae', 'Hippoglossoides_platessoides', 'Pleuronectes_platessa', 'Limanda_limanda', 'Microstomus_kitt', 'Myzopsetta_ferruginea', 'Pseudopleuronectes_americanus', 'Glyptocephalus_stelleri', 'Glyptocephalus_cynoglossus', 'Hippoglossus_hippoglossus', 'Hippoglossus_stenolepis', 'Reinhardtius_hippoglossoides', 'Eopsetta_jordani', 'Eopsetta_grigorjewi', 'Pseudopleuronectes_herzensteini', 'Verasper_variegatus', 'Clidoderma_asperrimum', 'Pleuronichthys_cornutus', 'Limanda_aspera', 'Pleuronichthys_japonicus', 'Dexistes_rikuzenius', 'Glyptocephalus_kitaharae', 'Platichthys_stellatus', 'Cleisthenes_herzensteini', 'Atheresthes_evermanni', 'Lepidopsetta_bilineata', 'Microstomus_pacificus', 'Isopsetta_isolepis', 'Psettichthys_melanostictus', 'Glyptocephalus_zachirus', 'Hypsopsetta_guttulata', 'Pleuronichthys_verticalis', 'Embassichthys_bathybius', 'Platichthys_flesus', 'Parophrys_vetulus', 'Myzopsetta_proboscidea', 'Atheresthes_stomias', 'Pseudopleuronectes_obscurus', 'Acanthopsetta_nadeshnyi', 'Liopsetta_pinnifasciata', 'Myzopsetta_punctatissima', 'Microstomus_achne', 'Pseudopleuronectes_schrenki', 'Cleisthenes_pinetorum', 'Lepidopsetta_mochigarei', 'Hippoglossoides_dubius', 'Hippoglossoides_elassodon', 'Pleuronectes_quadrituberculatus', 'Hippoglossoides_robustus', 'Limanda_sakhalinensis', 'Lepidopsetta_polyxystra', 'Pleuronichthys_coenosus', 'Lyopsetta_exilis', 'Pleuronichthys_ritteri']
Sebastolobus_alascanus	1	3	3	100.0	91	7	1300.0	['Sebastolobus_macrochir', 'Sebastolobus_alascanus', 'Sebastolobus_altivelis']	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastolobus_macrochir', 'Sebastiscus_marmoratus', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Helicolenus_hilgendorfi', 'Sebastes_oculatus', 'Sebastiscus_albofasciatus', 'Sebastiscus_tertius', 'Helicolenus_dactylopterus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Helicolenus_avius', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Hozukius_emblemarius', 'Sebastes_nudus', 'Sebastolobus_alascanus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastiscus_vibrantus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastolobus_altivelis', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']
Sebastes_borealis	1	80	117	68.37606837606837	91	130	70.0	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Sebastes_oculatus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Sebastes_nudus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']	['Sebastes_schlegelii', 'Sebastes_viviparus', 'Sebastes_mentella', 'Sebastolobus_macrochir', 'Sebastiscus_marmoratus', 'Sebastes_ventricosus', 'Sebastes_pachycephalus', 'Helicolenus_hilgendorfi', 'Sebastes_oculatus', 'Sebastiscus_albofasciatus', 'Sebastiscus_tertius', 'Helicolenus_dactylopterus', 'Sebastes_ciliatus', 'Sebastes_melanops', 'Sebastes_variabilis', 'Sebastes_koreanus', 'Sebastes_inermis', 'Sebastes_oblongus', 'Sebastes_vulpes', 'Sebastes_taczanowskii', 'Sebastes_hubbsi', 'Sebastes_rubrivinctus', 'Sebastes_nigrocinctus', 'Sebastes_steindachneri', 'Sebastes_melanostictus', 'Sebastes_minor', 'Sebastes_longispinis', 'Sebastes_trivittatus', 'Sebastes_owstoni', 'Sebastes_thompsoni', 'Helicolenus_avius', 'Sebastes_fasciatus', 'Sebastes_matsubarae', 'Sebastes_ruberrimus', 'Sebastes_elongatus', 'Sebastes_maliger', 'Sebastes_norvegicus', 'Sebastes_caurinus', 'Sebastes_cheni', 'Sebastes_exsul', 'Sebastes_macdonaldi', 'Sebastes_eos', 'Sebastes_crameri', 'Sebastes_glaucus', 'Sebastes_simulator', 'Sebastes_pinniger', 'Sebastes_dallii', 'Sebastes_ovalis', 'Sebastes_helvomaculatus', 'Sebastes_zonatus', 'Hozukius_emblemarius', 'Sebastes_nudus', 'Sebastolobus_alascanus', 'Sebastes_joyneri', 'Sebastes_semicinctus', 'Sebastes_saxicola', 'Sebastes_miniatus', 'Sebastes_mystinus', 'Sebastes_zacentrus', 'Sebastes_proriger', 'Sebastes_brevispinis', 'Sebastes_nebulosus', 'Sebastes_babcocki', 'Sebastes_diploproa', 'Sebastes_auriculatus', 'Sebastes_flavidus', 'Sebastes_alutus', 'Sebastes_aleutianus', 'Sebastes_emphaeus', 'Sebastes_entomelas', 'Sebastes_paucispinis', 'Sebastes_rosaceus', 'Sebastes_scythropus', 'Sebastes_iracundus', 'Sebastiscus_vibrantus', 'Sebastes_baramenuke', 'Sebastes_wakiyai', 'Sebastes_reedi', 'Sebastolobus_altivelis', 'Sebastes_serriceps', 'Sebastes_rufus', 'Sebastes_phillipsi', 'Sebastes_wilsoni', 'Sebastes_borealis', 'Sebastes_rosenblatti', 'Sebastes_melanosema', 'Sebastes_constellatus', 'Sebastes_goodei', 'Sebastes_lentiginosus', 'Sebastes_gilli', 'Sebastes_rastrelliger']
Glyptocephalus_zachirus	1	4	4	100.0	57	64	89.0625	['Glyptocephalus_stelleri', 'Glyptocephalus_cynoglossus', 'Glyptocephalus_kitaharae', 'Glyptocephalus_zachirus']	['Verasper_moseri', 'Kareius_bicoloratus', 'Pleuronichthys_lighti', 'Pseudopleuronectes_yokohamae', 'Hippoglossoides_platessoides', 'Pleuronectes_platessa', 'Limanda_limanda', 'Microstomus_kitt', 'Myzopsetta_ferruginea', 'Pseudopleuronectes_americanus', 'Glyptocephalus_stelleri', 'Glyptocephalus_cynoglossus', 'Hippoglossus_hippoglossus', 'Hippoglossus_stenolepis', 'Reinhardtius_hippoglossoides', 'Eopsetta_jordani', 'Eopsetta_grigorjewi', 'Pseudopleuronectes_herzensteini', 'Verasper_variegatus', 'Clidoderma_asperrimum', 'Pleuronichthys_cornutus', 'Limanda_aspera', 'Pleuronichthys_japonicus', 'Dexistes_rikuzenius', 'Glyptocephalus_kitaharae', 'Platichthys_stellatus', 'Cleisthenes_herzensteini', 'Atheresthes_evermanni', 'Lepidopsetta_bilineata', 'Microstomus_pacificus', 'Isopsetta_isolepis', 'Psettichthys_melanostictus', 'Glyptocephalus_zachirus', 'Hypsopsetta_guttulata', 'Pleuronichthys_verticalis', 'Embassichthys_bathybius', 'Platichthys_flesus', 'Parophrys_vetulus', 'Myzopsetta_proboscidea', 'Atheresthes_stomias', 'Pseudopleuronectes_obscurus', 'Acanthopsetta_nadeshnyi', 'Liopsetta_pinnifasciata', 'Myzopsetta_punctatissima', 'Microstomus_achne', 'Pseudopleuronectes_schrenki', 'Cleisthenes_pinetorum', 'Lepidopsetta_mochigarei', 'Hippoglossoides_dubius', 'Hippoglossoides_elassodon', 'Pleuronectes_quadrituberculatus', 'Hippoglossoides_robustus', 'Limanda_sakhalinensis', 'Lepidopsetta_polyxystra', 'Pleuronichthys_coenosus', 'Lyopsetta_exilis', 'Pleuronichthys_ritteri']
Stenobrachius_leucopsarus	1	2	2	100.0	77	196	39.285714285714285	['Stenobrachius_leucopsarus', 'Stenobrachius_nannochir']	['Benthosema_pterotum', 'Lampanyctus_acanthurus', 'Electrona_carlsbergi', 'Triphoturus_mexicanus', 'Myctophum_affine', 'Diaphus_luetkeni', 'Notolychnus_valdiviae', 'Bolinichthys_distofax', 'Diogenichthys_atlanticus', 'Dasyscopelus_asper', 'Krefftichthys_anderssoni', 'Centrobranchus_choerocephalus', 'Myctophum_punctatum', 'Lampanyctus_macdonaldi', 'Lobianchia_gemellarii', 'Triphoturus_nigrescens', 'Taaningichthys_minimus', 'Stenobrachius_leucopsarus', 'Symbolophorus_californiensis', 'Nannobrachium_ritteri', 'Electrona_antarctica', 'Gymnoscopelus_nicholsi', 'Lampadena_atlantica', 'Notoscopelus_japonicus', 'Benthosema_fibulatum', 'Myctophum_orientale', 'Myctophum_nitidulum', 'Lampadena_yaquinae', 'Lampanyctus_crocodilus', 'Ceratoscopelus_maderensis', 'Bolinichthys_pyrsobolus', 'Notoscopelus_elongatus', 'Benthosema_glaciale', 'Protomyctophum_arcticum', 'Lampanyctus_jordani', 'Hygophum_proximum', 'Hygophum_hygomii', 'Lampanyctodes_hectoris', 'Lampanyctus_alatus', 'Nannobrachium_atrum', 'Nannobrachium_lineatum', 'Lampadena_anomala', 'Lampadena_luminosa', 'Lobianchia_dofleini', 'Lampanyctus_pusillus', 'Ceratoscopelus_warmingii', 'Symbolophorus_evermanni', 'Nannobrachium_hawaiiensis', 'Nannobrachium_bristori', 'Lampanyctus_tenuiformis', 'Bolinichthys_longipes', 'Notoscopelus_resplendens', 'Idiolychnus_urolampus', 'Hygophum_reinhardtii', 'Electrona_risso', 'Diogenichthys_laternatus', 'Ceratoscopelus_townsendi', 'Taaningichthys_bathyphilus', 'Lampadena_urophaos', 'Nannobrachium_fernae', 'Stenobrachius_nannochir', 'Nannobrachium_regale', 'Lampanyctus_intricarius', 'Myctophum_spinosum', 'Bolinichthys_indicus', 'Lampanyctus_turneri', 'Nannobrachium_achirus', 'Centrobranchus_nigroocellatus', 'Notoscopelus_caudispinosus', 'Bolinichthys_nikolayi', 'Lampanyctus_simulator', 'Gymnoscopelus_braueri', 'Lampanyctus_photonotus', 'Lampanyctus_festivus', 'Parvilux_ingens', 'Lampanyctus_parvicauda', 'Hygophum_atratum']
Oncorhynchus_tshawytscha	1	10	12	83.33333333333334	79	100	79.0	['Oncorhynchus_masou', 'Oncorhynchus_keta', 'Oncorhynchus_mykiss', 'Oncorhynchus_kisutch', 'Oncorhynchus_clarkii', 'Oncorhynchus_nerka', 'Oncorhynchus_tshawytscha', 'Oncorhynchus_gorbuscha', 'Oncorhynchus_gilae', 'Oncorhynchus_kawamurae']	['Oncorhynchus_masou', 'Oncorhynchus_keta', 'Oncorhynchus_mykiss', 'Salmo_trutta', 'Salmo_salar', 'Salvelinus_fontinalis', 'Salmo_caspius', 'Thymallus_grubii', 'Salvelinus_leucomaenis', 'Salvelinus_curilus', 'Salmo_obtusirostris', 'Coregonus_lavaretus', 'Coregonus_baicalensis', 'Coregonus_migratorius', 'Salvelinus_malma', 'Salvelinus_alpinus', 'Thymallus_thymallus', 'Thymallus_ligericus', 'Thymallus_aeliani', 'Thymallus_arcticus', 'Thymallus_baicalolenensis', 'Thymallus_baicalensis', 'Thymallus_nigrescens', 'Thymallus_nikolskyi', 'Thymallus_svetovidovi', 'Thymallus_brevirostris', 'Thymallus_brevicephalus', 'Thymallus_burejensis', 'Coregonus_maraena', 'Salvelinus_namaycush', 'Oncorhynchus_kisutch', 'Prosopium_cylindraceum', 'Coregonus_artedi', 'Salmo_ischchan', 'Coregonus_laurettae', 'Coregonus_sardinella', 'Coregonus_zenithicus', 'Prosopium_coulterii', 'Salvelinus_confluentus', 'Oncorhynchus_clarkii', 'Oncorhynchus_nerka', 'Coregonus_clupeaformis', 'Salmo_labrax', 'Parahucho_perryi', 'Hucho_bleekeri', 'Oncorhynchus_tshawytscha', 'Hucho_taimen', 'Brachymystax_tumensis', 'Coregonus_albula', 'Salvelinus_fontinalis_x_Salvelinus_malma', 'Brachymystax_tsinlingensis', 'Salvelinus_boganidae', 'Salvelinus_elgyticus', 'Salvelinus_levanidovi', 'Salvethymus_svetovidovi', 'Salvelinus_taranetzi', 'Coregonus_nasus', 'Stenodus_leucichthys', 'Prosopium_williamsoni', 'Coregonus_oxyrinchus', 'Brachymystax_lenok', 'Thymallus_tugarinae', 'Thymallus_yaluensis', 'Coregonus_ussuriensis', 'Coregonus_peled', 'Hucho_hucho', 'Coregonus_autumnalis', 'Coregonus_muksun', 'Thymallus_mertensii', 'Coregonus_chadary', 'Salvelinus_kuznetzovi', 'Oncorhynchus_gorbuscha', 'Salvelinus_albus', 'Coregonus_hoyi', 'Oncorhynchus_gilae', 'Salvelinus_schmidti', 'Salvelinus_drjagini', 'Oncorhynchus_kawamurae', 'Salvelinus_kronocius']
Zaprora_silenus	1	1	1	100.0	1	1	100.0	['Zaprora_silenus']	['Zaprora_silenus']
Leuroglossus_schmidti	0	0	3	0.0	2	18	11.11111111111111	[]	['Lipolagus_ochotensis', 'Bathylagichthys_greyae']
Bathylagus_pacificus	0	0	4	0.0	2	18	11.11111111111111	[]	['Lipolagus_ochotensis', 'Bathylagichthys_greyae']
