species,subspecies,taxon_rank,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,speciesid,taxon_id,bold_id,ncbi_id
Mycale (Carmia) carlilei,NA,Species,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,TRUE,FALSE,FALSE,225435,225435,NA,NA
Apolochus neapolitanus,NA,Species,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Apolochus,TRUE,FALSE,FALSE,236495,236495,747307,NA
Amphiodia trychna,NA,Species,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiodia,TRUE,FALSE,FALSE,242681,242681,NA,NA
Ophiacantha trachybactra,NA,Species,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,TRUE,FALSE,FALSE,243420,243420,NA,NA
Rhopalaea cloneyi,NA,Species,Chordata,Ascidiacea,Aplousobranchia,Diazonidae,Rhopalaea,TRUE,NA,FALSE,251320,251320,NA,NA
Pagurus rathbuni,NA,Species,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,TRUE,FALSE,FALSE,254491,254491,NA,2058913
Ianiropsis derjugini,NA,Species,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,TRUE,FALSE,FALSE,255983,255983,NA,NA
Rocinela japonica,NA,Species,Arthropoda,Malacostraca,Isopoda,Aegidae,Rocinela,TRUE,FALSE,FALSE,256464,256464,NA,NA
Sarsia apicula,NA,Species,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,TRUE,NA,FALSE,284531,284531,NA,662078
Lillipathes lillei,NA,Species,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Lillipathes,TRUE,NA,NA,290291,290291,NA,NA
Myonanthus ambiguus,NA,Species,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Myonanthus,TRUE,NA,NA,290429,290429,NA,NA
Parastenella doederleini,NA,Species,Cnidaria,Anthozoa,Scleralcyonacea,Primnoidae,Parastenella,TRUE,NA,FALSE,290683,290683,514213,NA
Peribolaster biserialis,NA,Species,Echinodermata,Asteroidea,Velatida,Korethrasteridae,Peribolaster,TRUE,FALSE,FALSE,292746,292746,NA,NA
Chloeia entypa,NA,Species,Annelida,Polychaeta,Amphinomida,Amphinomidae,Chloeia,TRUE,FALSE,FALSE,326714,326714,NA,NA
Brada whiteavesii,NA,Species,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada,TRUE,FALSE,FALSE,327269,327269,NA,NA
Euchone velifera,NA,Species,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,TRUE,FALSE,FALSE,327559,327559,NA,NA
Euclymene delineata,NA,Species,Annelida,Polychaeta,NA,Maldanidae,Euclymene,TRUE,FALSE,FALSE,327564,327564,NA,NA
Lumbriclymene lineus,NA,Species,Annelida,Polychaeta,NA,Maldanidae,Lumbriclymene,TRUE,FALSE,FALSE,328890,328890,NA,NA
Neoleprea macrocercus,NA,Species,Annelida,Polychaeta,Terebellida,Terebellidae,Neoleprea,TRUE,FALSE,FALSE,329507,329507,NA,NA
Spinosphaera pacifica,NA,Species,Annelida,Polychaeta,Terebellida,Terebellidae,Spinosphaera,TRUE,FALSE,FALSE,332041,332041,NA,NA
Eunice tibiana,NA,Species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,TRUE,FALSE,FALSE,333346,333346,NA,NA
Lumbrineris erecta,NA,Species,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,TRUE,FALSE,FALSE,333880,333880,205811,868034
Nothria occidentalis,NA,Species,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria,TRUE,FALSE,FALSE,334229,334229,NA,NA
Phragmatopoma californica,NA,Species,Annelida,Polychaeta,NA,Sabellariidae,Phragmatopoma,TRUE,FALSE,FALSE,334501,334501,24496,13208
Haliphron atlanticus,NA,Species,Mollusca,Cephalopoda,Octopoda,Alloposidae,Haliphron,TRUE,NA,FALSE,341781,341781,32359,168648
Conaea hispida,NA,Species,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Conaea,TRUE,FALSE,FALSE,342446,342446,NA,NA
Gadila austinclarki,NA,Species,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,TRUE,FALSE,FALSE,344330,344330,NA,NA
Acanthochondria epachthes,NA,Species,Arthropoda,Copepoda,Cyclopoida,Chondracanthidae,Acanthochondria,TRUE,FALSE,FALSE,348345,348345,NA,NA
Chondracanthus heterostichi,NA,Species,Arthropoda,Copepoda,Cyclopoida,Chondracanthidae,Chondracanthus,TRUE,FALSE,FALSE,350084,350084,NA,NA
Paraeuchaeta tuberculata,NA,Species,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,TRUE,FALSE,FALSE,354234,354234,NA,NA
Echinaster luzonicus,NA,Species,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,TRUE,FALSE,FALSE,367951,367951,187629,478251
Pteraster tesselatus,Pteraster tesselatus arcuatus,Subspecies,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,TRUE,FALSE,FALSE,369053,369055,NA,NA
Aphanasterias pycnopodia,NA,Species,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Aphanasterias,TRUE,FALSE,FALSE,378815,378815,NA,NA
Leptasterias stolacantha,NA,Species,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,TRUE,FALSE,FALSE,379742,379742,163799,431633
Hymenodiscus pannychia,NA,Species,Echinodermata,Asteroidea,Brisingida,Brisingidae,Hymenodiscus,TRUE,FALSE,FALSE,381778,381778,140206,868584
Leptochiton rissoi,NA,Species,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton,TRUE,NA,NA,385827,385827,343667,NA
Acanthochitona lineata,NA,Species,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,TRUE,NA,NA,386500,386500,669203,1355509
Munidopsis segonzaci,NA,Species,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,TRUE,FALSE,FALSE,392603,392603,103648,394273
Argopecten irradians,Argopecten irradians concentricus,Subspecies,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,TRUE,NA,NA,156817,394266,NA,158586
Parallorchestes trispinosa,NA,Species,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Parallorchestes,TRUE,FALSE,FALSE,395446,395446,NA,NA
Maxwellia gemma,NA,Species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Maxwellia,TRUE,NA,NA,408591,408591,NA,NA
Turbo squamiger,NA,Species,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,TRUE,NA,NA,413439,413439,153665,406010
Zaops geddesi,NA,Species,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Zaops,TRUE,FALSE,FALSE,422167,422167,NA,NA
Terminoflustra membranaceotruncata,NA,Species,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Terminoflustra,TRUE,FALSE,FALSE,423789,423789,NA,NA
Sphaeronectes tiburonae,NA,Species,Cnidaria,Hydrozoa,Siphonophorae,Sphaeronectidae,Sphaeronectes,TRUE,FALSE,FALSE,430688,430688,NA,NA
Caprella brevirostris,NA,Species,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,TRUE,FALSE,FALSE,430805,430805,NA,NA
Caprella pilidigitata,NA,Species,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,TRUE,FALSE,FALSE,430893,430893,NA,NA
Pilsbryspira aterrima,NA,Species,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Pilsbryspira,TRUE,NA,NA,434632,434632,NA,NA
Polystira oxytropis,NA,Species,Mollusca,Gastropoda,Neogastropoda,Turridae,Polystira,TRUE,NA,NA,434714,434714,681848,745795
Pinnixa longipes,NA,Species,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,TRUE,FALSE,FALSE,445047,445047,299391,2567317
Edwardsia juliae,NA,Species,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,TRUE,NA,NA,446788,446788,807873,NA
Pachydermia laevis,NA,Species,Mollusca,Gastropoda,Neomphalida,Peltospiridae,Pachydermia,TRUE,NA,NA,449994,449994,199644,440553
Plakobranchus ocellatus,NA,Species,Mollusca,Gastropoda,NA,Plakobranchidae,Plakobranchus,TRUE,NA,NA,451657,451657,159195,259542
Microporella cribrosa,NA,Species,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,TRUE,FALSE,FALSE,470049,470049,400053,NA
Disporella buskiana,NA,Species,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Disporella,TRUE,FALSE,FALSE,470865,470865,NA,NA
Babylonia japonica,NA,Species,Mollusca,Gastropoda,Neogastropoda,Babyloniidae,Babylonia,TRUE,NA,NA,475114,475114,NA,167134
Enchytraeus rupus,NA,Species,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,NA,TRUE,NA,475670,475670,NA,NA
Allostoma amoenum,NA,Species,Platyhelminthes,NA,Prolecithophora,Pseudostomidae,Allostoma,TRUE,NA,NA,480437,480437,NA,NA
Plagiostomum abboti,NA,Species,Platyhelminthes,NA,Prolecithophora,Plagiostomidae,Plagiostomum,TRUE,NA,NA,480488,480488,NA,NA
Oregoniplana opisthopora,NA,Species,Platyhelminthes,NA,Tricladida,Cercyridae,Oregoniplana,TRUE,NA,NA,481619,481619,NA,NA
Acerotisa arctica,NA,Species,Platyhelminthes,NA,Polycladida,Euryleptidae,Acerotisa,TRUE,NA,NA,483778,483778,NA,NA
Syndesmis franciscana,NA,Species,Platyhelminthes,NA,Rhabdocoela,Umagillidae,Syndesmis,TRUE,FALSE,FALSE,485619,485619,NA,NA
Najna consiliorum,NA,Species,Arthropoda,Malacostraca,Amphipoda,Najnidae,Najna,TRUE,NA,NA,489637,489637,NA,NA
Rhachotropis conlanae,NA,Species,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,TRUE,NA,NA,489878,489878,NA,NA
Gammaroporeia alaskensis,NA,Species,Arthropoda,Malacostraca,Amphipoda,Gammaroporeiidae,Gammaroporeia,TRUE,FALSE,FALSE,490400,490400,NA,NA
Neptunea stilesi,NA,Species,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,TRUE,NA,NA,491190,491190,NA,NA
Solenosteira mendozana,NA,Species,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Solenosteira,TRUE,FALSE,FALSE,491368,491368,NA,NA
Alatajassa similis,NA,Species,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Alatajassa,TRUE,FALSE,FALSE,491687,491687,NA,NA
Hermaea oliviae,NA,Species,Mollusca,Gastropoda,NA,Hermaeidae,Hermaea,TRUE,NA,NA,494538,494538,795531,1522319
Hadrotes crassus,NA,Species,Arthropoda,Hexapoda,Coleoptera,Staphylinidae,Hadrotes,TRUE,NA,NA,495939,495939,505402,795345
Limopsis vaginata,NA,Species,Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,TRUE,NA,NA,504591,504591,NA,NA
Chama pulchella,NA,Species,Mollusca,Bivalvia,Venerida,Chamidae,Chama,TRUE,NA,NA,504785,504785,NA,NA
Strophocardia megastropha,NA,Species,Mollusca,Bivalvia,Carditida,Carditidae,Strophocardia,TRUE,NA,NA,504943,504943,NA,NA
Botula cylista,NA,Species,Mollusca,Bivalvia,Mytilida,Mytilidae,Botula,TRUE,NA,NA,505976,505976,NA,NA
Gregariella coarctata,NA,Species,Mollusca,Bivalvia,Mytilida,Mytilidae,Gregariella,TRUE,NA,NA,506028,506028,NA,152701
Musculus taylori,NA,Species,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,TRUE,NA,NA,506129,506129,NA,NA
Malletia faba,NA,Species,Mollusca,Bivalvia,Nuculanida,Malletiidae,Malletia,TRUE,NA,NA,506219,506219,600750,NA
Ledellina formabile,NA,Species,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ledellina,TRUE,NA,NA,506341,506341,NA,NA
Dosinia dunkeri,NA,Species,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia,TRUE,NA,NA,507571,507571,NA,NA
Macronassa macromera,NA,Species,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Macronassa,TRUE,FALSE,FALSE,510778,510778,NA,NA
Mitrella lalage,NA,Species,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,TRUE,NA,NA,511516,511516,NA,NA
Calcigorgia japonica,NA,Species,Cnidaria,Anthozoa,Malacalcyonacea,Malacalcyonacea incertae sedis,Calcigorgia,TRUE,NA,FALSE,517641,517641,NA,1460412
Tylodina fungina,NA,Species,Mollusca,Gastropoda,Umbraculida,Tylodinidae,Tylodina,TRUE,NA,NA,527756,527756,666976,872509
Lucapinella callomarginata,NA,Species,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Lucapinella,TRUE,NA,NA,527883,527883,NA,NA
Schisturella hansgeorgi,NA,Species,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Schisturella,TRUE,FALSE,FALSE,530710,530710,NA,NA
Crucibulum scutellatum,NA,Species,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crucibulum,TRUE,NA,NA,532688,532688,31466,211808
Balanus poecilus,NA,Species,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,TRUE,NA,NA,535038,535038,NA,NA
Discomorphus magnifoliatus,NA,Species,Arthropoda,Malacostraca,Isopoda,Bopyridae,Discomorphus,TRUE,FALSE,FALSE,536122,536122,NA,NA
Crinolamia ptilocrinicola,NA,Species,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Crinolamia,TRUE,NA,NA,536953,536953,NA,NA
Abra palmeri,NA,Species,Mollusca,Bivalvia,Cardiida,Semelidae,Abra,TRUE,NA,NA,537296,537296,NA,NA
Bathymedon ivanovi,NA,Species,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Bathymedon,TRUE,FALSE,FALSE,547012,547012,NA,NA
Platorchestia chathamensis,NA,Species,Arthropoda,Malacostraca,Amphipoda,Talitridae,Platorchestia,TRUE,TRUE,FALSE,557034,557034,NA,NA
Armina cordellensis,NA,Species,Mollusca,Gastropoda,Nudibranchia,Arminidae,Armina,TRUE,NA,NA,558916,558916,NA,NA
Nassarius rhinetes,NA,Species,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Nassarius,TRUE,NA,NA,560308,560308,NA,NA
Cadlina flavomaculata,NA,Species,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,Cadlina,TRUE,NA,FALSE,562477,562477,NA,460691
Calyptraea conica,NA,Species,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Calyptraea,TRUE,NA,NA,574917,574917,NA,NA
Cylichna fantasma,NA,Species,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,TRUE,NA,NA,575022,575022,NA,NA
Melampus olivaceus,NA,Species,Mollusca,Gastropoda,Ellobiida,Ellobiidae,Melampus,TRUE,NA,NA,575085,575085,682508,1506516
Diodora saturnalis,NA,Species,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,TRUE,FALSE,FALSE,575114,575114,NA,NA
Thyasira barbarensis,NA,Species,Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira,TRUE,NA,NA,575442,575442,NA,NA
Crossata californica,NA,Species,Mollusca,Gastropoda,Littorinimorpha,Bursidae,Crossata,TRUE,NA,NA,580701,580701,NA,NA
Odostomia barkleyensis,NA,Species,Mollusca,Gastropoda,NA,Pyramidellidae,Odostomia,TRUE,NA,NA,581107,581107,NA,NA
Turbonilla santarosana,NA,Species,Mollusca,Gastropoda,NA,Pyramidellidae,Turbonilla,TRUE,NA,NA,581365,581365,NA,NA
Emarcusia morroensis,NA,Species,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Emarcusia,TRUE,NA,NA,581895,581895,NA,NA
Paradialychone cincta,NA,Species,Annelida,Polychaeta,Sabellida,Sabellidae,Paradialychone,TRUE,NA,NA,589420,589420,NA,NA
Stylaster parageus,Stylaster parageus parageus,Subspecies,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,TRUE,FALSE,FALSE,592250,592251,NA,NA
Cavilinga prolongata,NA,Species,Mollusca,Bivalvia,Lucinida,Lucinidae,Cavilinga,TRUE,NA,NA,605873,605873,NA,NA
Chionopsis pulicaria,NA,Species,Mollusca,Bivalvia,Venerida,Veneridae,Chionopsis,TRUE,NA,NA,708709,708709,NA,NA
Coralliophila parva,NA,Species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Coralliophila,TRUE,FALSE,FALSE,709213,709213,NA,NA
Doliolina (Doliolinetta) intermedia,NA,Species,Chordata,Thaliacea,Doliolida,Doliolidae,Doliolina,TRUE,FALSE,FALSE,720442,720442,NA,NA
Bathycrinus complanatus,NA,Species,Echinodermata,Crinoidea,Comatulida,Bathycrinidae,Bathycrinus,TRUE,FALSE,FALSE,723579,723579,NA,NA
Phocitrema fusiforme,NA,Species,Platyhelminthes,Trematoda,Plagiorchiida,Heterophyidae,Phocitrema,TRUE,NA,NA,727948,727948,NA,2072714
Aparatanais intermedius,NA,Species,Arthropoda,Malacostraca,Tanaidacea,Paratanaidae,Aparatanais,TRUE,NA,NA,740293,740293,NA,NA
Dragmacidon kishinense,NA,Species,Porifera,Demospongiae,Axinellida,Axinellidae,Dragmacidon,TRUE,FALSE,FALSE,742653,742653,NA,NA
Apomatus geniculatus,NA,Species,Annelida,Polychaeta,Sabellida,Serpulidae,Apomatus,TRUE,FALSE,FALSE,746403,746403,NA,NA
Penaeus setiferus,NA,Species,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,TRUE,TRUE,FALSE,762818,762818,NA,64468
Watersipora subatra,NA,Species,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora,TRUE,FALSE,FALSE,816025,816025,NA,NA
Dendrochiton thamnoporus,NA,Species,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Dendrochiton,TRUE,FALSE,FALSE,817760,817760,105243,430705
Neverita lamonae,NA,Species,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,TRUE,NA,NA,817832,817832,NA,NA
Bugulina longirostrata,NA,Species,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina,TRUE,FALSE,FALSE,834011,834011,NA,NA
Sertularella cervicula,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,TRUE,FALSE,FALSE,845805,845805,NA,NA
Ischnochiton muscarius,NA,Species,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,TRUE,NA,NA,848064,848064,NA,NA
Barentsia conferta,NA,Species,Entoprocta,NA,NA,Barentsiidae,Barentsia,TRUE,FALSE,FALSE,852059,852059,NA,NA
Teraterythrops robustus,NA,Species,Arthropoda,Malacostraca,Mysida,Mysidae,Teraterythrops,TRUE,NA,FALSE,853019,853019,NA,NA
Cordagalma abyssorum,NA,Species,Cnidaria,Hydrozoa,Siphonophorae,Cordagalmatidae,Cordagalma,TRUE,FALSE,FALSE,872581,872581,NA,NA
Ophryotrocha lipovskyae,NA,Species,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,TRUE,FALSE,FALSE,874101,874101,NA,864293
Macoploma hesperus,NA,Species,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,TRUE,NA,NA,879966,879966,NA,NA
Palaemon modestus,NA,Species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon,FALSE,TRUE,TRUE,932372,932372,NA,345840
Sunamphitoe plea,NA,Species,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Sunamphitoe,TRUE,FALSE,FALSE,1007423,1007423,NA,NA
Trichogypsia alaskensis,NA,Species,Porifera,Calcarea,Baerida,Trichogypsiidae,Trichogypsia,TRUE,FALSE,FALSE,1033087,1033087,NA,NA
Limnodrilus grandisetosus,NA,Species,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,NA,NA,TRUE,1038988,1038988,NA,1969977
Hesiospina legendrei,NA,Species,Annelida,Polychaeta,Phyllodocida,Hesionidae,Hesiospina,TRUE,FALSE,FALSE,1263625,1263625,NA,2249741
Dinophilus kincaidi,NA,Species,Annelida,Polychaeta,NA,Dinophilidae,Dinophilus,TRUE,TRUE,FALSE,1288822,1288822,NA,NA
Xingyurella pedrensis,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Xingyurella,TRUE,FALSE,FALSE,1301213,1301213,NA,NA
Lophuroecia lophura,NA,Species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Lophuroecia,TRUE,NA,FALSE,1314233,1314233,NA,NA
Paulodora artoisi,NA,Species,Platyhelminthes,NA,Rhabdocoela,Polycystididae,Paulodora,TRUE,FALSE,FALSE,1332000,1332000,NA,NA
Solenastrea fairbanksi,NA,Species,Cnidaria,Anthozoa,Scleractinia,Scleractinia incertae sedis,Solenastrea,TRUE,FALSE,FALSE,1364450,1364450,NA,NA
Leitoscoloplos gordaensis,NA,Species,Annelida,Polychaeta,NA,Orbiniidae,Leitoscoloplos,TRUE,FALSE,FALSE,1418173,1418173,NA,NA
Echinoderes hamiltonorum,NA,Species,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,TRUE,NA,NA,1433147,1433147,NA,NA
Echinoderes hviidarum,NA,Species,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,TRUE,NA,NA,1433148,1433148,NA,NA
Echinoderes yamasakii,NA,Species,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,TRUE,NA,NA,1433151,1433151,NA,NA
Stygocapitella furcata,NA,Species,Annelida,Polychaeta,NA,Parergodrilidae,Stygocapitella,TRUE,FALSE,FALSE,1443400,1443400,NA,NA
Spiophanes hakaiensis,NA,Species,Annelida,Polychaeta,Spionida,Spionidae,Spiophanes,TRUE,FALSE,FALSE,1446449,1446449,NA,NA
Prionospio lobulata,NA,Species,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,TRUE,FALSE,FALSE,1460205,1460205,NA,NA
Rhincalanus cornutus,Rhincalanus cornutus cornutus,Subspecies,Arthropoda,Copepoda,Calanoida,Rhincalanidae,Rhincalanus,TRUE,FALSE,FALSE,104542,1488083,NA,NA
Parougia zairahae,NA,Species,Annelida,Polychaeta,Eunicida,Dorvilleidae,Parougia,TRUE,FALSE,FALSE,1549256,1549256,NA,NA
Corbicula oldroydi,NA,Species,Mollusca,Bivalvia,Venerida,Cyrenidae,Corbicula,FALSE,TRUE,NA,1568171,1568171,NA,NA
Capitella multibranchiata,NA,Species,Annelida,Polychaeta,NA,Capitellidae,Capitella,TRUE,FALSE,FALSE,1575944,1575944,NA,NA
Anemonactis mazeli,NA,Species,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Anemonactis,TRUE,NA,NA,100924,100924,NA,NA
Liljeborgia pallida,NA,Species,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,TRUE,FALSE,FALSE,102485,102485,683981,NA
Anonyx ochoticus,NA,Species,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,TRUE,FALSE,FALSE,102515,102515,503910,NA
Bathymedon longimanus,NA,Species,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Bathymedon,TRUE,FALSE,FALSE,102873,102873,597960,2094567
Stegocephalus inflatus,NA,Species,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Stegocephalus,TRUE,FALSE,FALSE,103105,103105,88678,317538
Dendrodoa aggregata,NA,Species,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Dendrodoa,TRUE,NA,FALSE,103880,103880,NA,107389
Gaetanus pileatus,NA,Species,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,TRUE,FALSE,FALSE,104313,104313,NA,NA
Labidocera acutifrons,NA,Species,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,TRUE,FALSE,FALSE,104727,104727,349757,1954387
Eukrohnia bathypelagica,NA,Species,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,TRUE,FALSE,FALSE,105414,105414,NA,366434
Anelassorhynchus indivisus,NA,Species,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Anelassorhynchus,TRUE,FALSE,FALSE,110369,110369,NA,NA
Crisia eburnea,NA,Species,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,TRUE,FALSE,FALSE,111696,111696,247907,560972
Halecium muricatum,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,TRUE,FALSE,FALSE,117597,117597,726301,308658
Halecium undulatum,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,TRUE,NA,NA,117607,117607,NA,NA
Ptychogena crocea,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,TRUE,FALSE,FALSE,117727,117727,746452,1973074
Nemertesia antennina,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia,TRUE,NA,NA,117809,117809,390475,308619
Sertularella simplex,NA,Species,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,TRUE,NA,NA,117908,117908,NA,1899532
Anisakis simplex,NA,Species,Nematoda,Chromadorea,Rhabditida,Anisakidae,Anisakis,TRUE,TRUE,NA,122889,122889,82212,6269
Contracaecum osculatum,NA,Species,Nematoda,Chromadorea,Rhabditida,Anisakidae,Contracaecum,TRUE,TRUE,TRUE,122907,122907,174032,106324
Gaussicia incisa,NA,Species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Gaussicia,TRUE,NA,FALSE,127790,127790,NA,1774343
Paraconchoecia inermis,NA,Species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Paraconchoecia,TRUE,NA,FALSE,127841,127841,NA,NA
Cytheropteron nodosoalatum,NA,Species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Cytheropteron,TRUE,NA,FALSE,128024,128024,NA,NA
Cytheropteron pyramidale,NA,Species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Cytheropteron,TRUE,FALSE,FALSE,128029,128029,NA,NA
Hemicytherura clathrata,NA,Species,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Hemicytherura,TRUE,NA,FALSE,128059,128059,NA,NA
Onychocorycaeus catus,NA,Species,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,TRUE,FALSE,FALSE,128816,128816,NA,1955585
Oncaea ovalis,NA,Species,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,TRUE,FALSE,FALSE,128945,128945,NA,557821
Spiochaetopterus typicus,NA,Species,Annelida,Polychaeta,NA,Chaetopteridae,Spiochaetopterus,TRUE,FALSE,FALSE,129924,129924,473799,352250
Eunice pennata,NA,Species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,TRUE,FALSE,FALSE,130060,130060,82170,167814
Pholoe baltica,NA,Species,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pholoe,TRUE,FALSE,FALSE,130599,130599,256929,318818
Hesionura coineaui,NA,Species,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hesionura,TRUE,FALSE,FALSE,130647,130647,NA,NA
Mystides caeca,NA,Species,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Mystides,TRUE,FALSE,FALSE,130654,130654,NA,329449
Neoamphitrite groenlandica,NA,Species,Annelida,Polychaeta,Terebellida,Terebellidae,Neoamphitrite,TRUE,FALSE,FALSE,131506,131506,700401,NA
